Year,Month,Material Description,Quantity
2023,3,"943/1 , STOPPER PLATE",6000
2023,3,947/0 Stopper Comp Gear Shift Cam,7500
2023,3,949/0 STOPPER LEVER ASSY.,1000
2023,3,950/0 LEVER SHIFT 1,5000
2023,3,951/0 LEVER SHIFT 2,4000
2023,3,956/0 SPROCKET,12000
2023,3,EXP64A NABE,10000
2023,4,037/A CONTACT FINGER,11000
2023,4,037/B CONTACT FINGER,36000
2023,4,1000/0 WHEEL STARTER,12560
2023,4,1003/0 FACE DRIVE,11000
2023,4,1004/0 PLATE SIDE,14520
2023,4,1005/0 GEAR STARTER CLUTCH,27840
2023,4,1007/0 STOPPER LEVER ASSY.,21000
2023,4,1010/0 ROTOR SENSOR,72000
2023,4,1012/0 GEAR STARTER CLUTCH,1220
2023,4,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2023,4,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2023,4,1014/0 GEAR COMP. STARTER DRIVEN,37440
2023,4,1015/0 GEAR STARTER CLUTCH,69120
2023,4,1017/0 CRANK SENSOR TARGET WHEEL,29920
2023,4,1020/0 SPROCKET STARTING,160680
2023,4,134/0 TRIPPING CAM,900
2023,4,162/0 VALVE SPRING DISC,10500
2023,4,256/1 CONTACT FINGER,50000
2023,4,337/4 HOLDER,19968
2023,4,490/0 PRESSURE PLATE 4.5MM,1000
2023,4,492/0 PRESSURE PLATE 6.5MM,6000
2023,4,"499/F1 F DISCHARGE VALVE PLATE, 1W",9600
2023,4,"499/R1 R DISCHARGE VALVE PLATE, 1W",9600
2023,4,500/0 THRUST WASHER,7200
2023,4,503/0 TONGUE SPACER,39600
2023,4,505/0 COUPLING,7488
2023,4,529/F1 VALVE PLATE_F (1W),79200
2023,4,529/R1 VALVE PLATE_R (1W),79200
2023,4,531/0 SPROCKET CRANK SHAFT-4.38 THK,10000
2023,4,537/0 CAM SENSOR WHEEL,2400
2023,4,540/0 DISTANCE PLATE 1,498
2023,4,542/0 CLOSE LATCH SUB ASSEMBLY,400
2023,4,543/0 TRIGGER WHEEL,660
2023,4,553/0 PLATE PRESSURE CLUTCH,8040
2023,4,558/0 LOCK WASHER BRG NUT,27720
2023,4,560/0 VALVE PLATE CR06,11900
2023,4,565/0 FACE  DRIVE,14000
2023,4,569/0  VALVE  PLATE,8000
2023,4,"572/0 GEAR COMP, STARTER CLUTCH",8496
2023,4,"578/0 LEVER,  REVERSE GEAR SHIFT",14400
2023,4,"579/0 BRACKET,  REVERSE GEAR SHIFT",14400
2023,4,589/0 SPROCKET,3000
2023,4,591/0 PAWL GEAR SHIFT,55000
2023,4,592/0 WHEEL STARTER,1380
2023,4,593/0 GEAR STARTER CLUTCH,2240
2023,4,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",15120
2023,4,602/0 SPROCKET CAM SHAFT-4.52 THK,9900
2023,4,605/0 COVER OIL PUMP,9844
2023,4,606/0 WHEEL STARTER,690
2023,4,607/0 WHEEL  STARTER,39000
2023,4,614/0 SEGMENT,80000
2023,4,618/M PLATE SHIFT DRUM STOPPER,40800
2023,4,619/0 PLATE SHIFT DRUM STOPPER,58320
2023,4,760/0 RETAINER PLATE,800
2023,4,762/0 PRESSURE PLATE,800
2023,4,764/1 PRESSURE PLATE(R/G),1600
2023,4,813/2 LEVER SHIFT - 1,19000
2023,4,814/2 LEVER SHIFT - 2,60000
2023,4,816/1 PLATE SHIFT DRUM STOPPER,345100
2023,4,820/3 HOLDER CLUTCH,18000
2023,4,863/0 PLATE CLUTCH,30000
2023,4,877/0 SPROCKET CAM,5760
2023,4,880/0 STOPR COMP.GR SHIFT DRUM,6000
2023,4,884/1 RATCHET PLATE,48000
2023,4,890/ plate clutch with out Planish.(k1),60000
2023,4,890/0 plate clutch with Planish.(k1),125000
2023,4,893/0 STOPPER LEVER ASSY.,56000
2023,4,895/0 LEVER SHIFT 1.,45000
2023,4,896/0 JAW FINGER VERTICAL,140000
2023,4,909/M MASTER ARM GEAR SHIFTER,20400
2023,4,914/0 SPROCKET  CAM,10560
2023,4,914/H SPROCKET  CAM,93600
2023,4,915/0 SPROCKET STARTING,100800
2023,4,918/M SPROCKET,1920
2023,4,919/M ASSLY REVERSE LEVER,15600
2023,4,920/0 LATCH,27000
2023,4,921/0 PLATE,100000
2023,4,"923/0 ,KEY PACKING",120000
2023,4,924/1 SPROCKET CAM,428720
2023,4,925/0 SPROCKET,24000
2023,4,931/M SPROCKET CAM,20000
2023,4,935/0 STOPPER LEVER ASSY.,4000
2023,4,936/0 PLATE,30000
2023,4,937/0 SPACER WASHER,28000
2023,4,938/F PLATE VALVE FRONT 1W,9600
2023,4,938/R PLATE VALVE  REAR-1W,9600
2023,4,"941/0 Washer, 5th Sync Hub",44000
2023,4,"943/1 , STOPPER PLATE",4000
2023,4,945/0 STOPPER LEVER ASSY.,4800
2023,4,947/0 Stopper Comp Gear Shift Cam,20000
2023,4,949/0 STOPPER LEVER ASSY.,1000
2023,4,950/0 LEVER SHIFT 1,7800
2023,4,951/0 LEVER SHIFT 2,8000
2023,4,956/0 SPROCKET,18000
2023,4,958/0 STOPR COMP.GEAR SHIFT DRUM,25000
2023,4,959/0 EQUALIZER,5000
2023,4,EXP63 NABE,10000
2023,4,EXP64A NABE,10000
2023,5,037/A CONTACT FINGER,10750
2023,5,037/B CONTACT FINGER,36000
2023,5,1000/0 WHEEL STARTER,11160
2023,5,1003/0 FACE DRIVE,8000
2023,5,1004/0 PLATE SIDE,40656
2023,5,1005/0 GEAR STARTER CLUTCH,28920
2023,5,1007/0 STOPPER LEVER ASSY.,20000
2023,5,1010/0 ROTOR SENSOR,72000
2023,5,1012/0 GEAR STARTER CLUTCH,2000
2023,5,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2023,5,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2023,5,1014/0 GEAR COMP. STARTER DRIVEN,43200
2023,5,1015/0 GEAR STARTER CLUTCH,49380
2023,5,1017/0 CRANK SENSOR TARGET WHEEL,37000
2023,5,1020/0 SPROCKET STARTING,172800
2023,5,134/0 TRIPPING CAM,900
2023,5,162/0 VALVE SPRING DISC,15400
2023,5,256/1 CONTACT FINGER,50000
2023,5,337/4 HOLDER,19968
2023,5,487/0 PLATE VALVE INLET TS5,1530
2023,5,488/0 PLATE VALVE DISC TS5,1530
2023,5,490/0 PRESSURE PLATE 4.5MM,2000
2023,5,492/0 PRESSURE PLATE 6.5MM,7000
2023,5,"499/F1 F DISCHARGE VALVE PLATE, 1W",10800
2023,5,"499/R1 R DISCHARGE VALVE PLATE, 1W",10800
2023,5,500/0 THRUST WASHER,5000
2023,5,503/0 TONGUE SPACER,39600
2023,5,505/0 COUPLING,17680
2023,5,529/F1 VALVE PLATE_F (1W),79200
2023,5,529/R1 VALVE PLATE_R (1W),79200
2023,5,531/0 SPROCKET CRANK SHAFT-4.38 THK,20500
2023,5,537/0 CAM SENSOR WHEEL,2400
2023,5,540/0 DISTANCE PLATE 1,1280
2023,5,543/0 TRIGGER WHEEL,900
2023,5,553/0 PLATE PRESSURE CLUTCH,8040
2023,5,558/0 LOCK WASHER BRG NUT,35280
2023,5,560/0 VALVE PLATE CR06,15000
2023,5,565/0 FACE  DRIVE,12000
2023,5,"572/0 GEAR COMP, STARTER CLUTCH",8400
2023,5,"578/0 LEVER,  REVERSE GEAR SHIFT",9600
2023,5,"579/0 BRACKET,  REVERSE GEAR SHIFT",12000
2023,5,589/0 SPROCKET,3000
2023,5,591/0 PAWL GEAR SHIFT,70000
2023,5,592/0 WHEEL STARTER,3150
2023,5,593/0 GEAR STARTER CLUTCH,2140
2023,5,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",29160
2023,5,602/0 SPROCKET CAM SHAFT-4.52 THK,15300
2023,5,605/0 COVER OIL PUMP,8000
2023,5,606/0 WHEEL STARTER,1200
2023,5,607/0 WHEEL  STARTER,36000
2023,5,614/0 SEGMENT,80000
2023,5,618/M PLATE SHIFT DRUM STOPPER,39840
2023,5,619/0 PLATE SHIFT DRUM STOPPER,42480
2023,5,760/0 RETAINER PLATE,1600
2023,5,762/0 PRESSURE PLATE,1600
2023,5,764/1 PRESSURE PLATE(R/G),1200
2023,5,813/2 LEVER SHIFT - 1,34000
2023,5,814/2 LEVER SHIFT - 2,90000
2023,5,816/1 PLATE SHIFT DRUM STOPPER,359100
2023,5,820/3 HOLDER CLUTCH,23400
2023,5,863/0 PLATE CLUTCH,24000
2023,5,877/0 SPROCKET CAM,17520
2023,5,880/0 STOPR COMP.GR SHIFT DRUM,15000
2023,5,881/0 SPROCKET CAM,2160
2023,5,884/1 RATCHET PLATE,48000
2023,5,890/ plate clutch with out Planish.(k1),49750
2023,5,890/0 plate clutch with Planish.(k1),100000
2023,5,893/0 STOPPER LEVER ASSY.,62500
2023,5,895/0 LEVER SHIFT 1.,48000
2023,5,896/0 JAW FINGER VERTICAL,140000
2023,5,909/M MASTER ARM GEAR SHIFTER,30600
2023,5,914/0 SPROCKET  CAM,16080
2023,5,914/H SPROCKET  CAM,88800
2023,5,915/0 SPROCKET STARTING,91200
2023,5,918/M SPROCKET,720
2023,5,919/M ASSLY REVERSE LEVER,15600
2023,5,920/0 LATCH,21000
2023,5,921/0 PLATE,40000
2023,5,"923/0 ,KEY PACKING",120000
2023,5,924/1 SPROCKET CAM,623700
2023,5,925/0 SPROCKET,19200
2023,5,930/0 KEY,5000
2023,5,931/M SPROCKET CAM,22000
2023,5,935/0 STOPPER LEVER ASSY.,1000
2023,5,936/0 PLATE,24000
2023,5,937/0 SPACER WASHER,20000
2023,5,938/F PLATE VALVE FRONT 1W,4800
2023,5,938/R PLATE VALVE  REAR-1W,4800
2023,5,"941/0 Washer, 5th Sync Hub",44000
2023,5,"943/1 , STOPPER PLATE",3000
2023,5,945/0 STOPPER LEVER ASSY.,1200
2023,5,947/0 Stopper Comp Gear Shift Cam,18000
2023,5,949/0 STOPPER LEVER ASSY.,1000
2023,5,950/0 LEVER SHIFT 1,4000
2023,5,951/0 LEVER SHIFT 2,6000
2023,5,952/0 PLATE CLUTCH,12000
2023,5,956/0 SPROCKET,30240
2023,5,958/0 STOPR COMP.GEAR SHIFT DRUM,26000
2023,5,959/0 EQUALIZER,5000
2023,5,EXP63 NABE,10000
2023,5,EXP64A NABE,5000
2023,6,037/A CONTACT FINGER,14500
2023,6,037/B CONTACT FINGER,36000
2023,6,1000/0 WHEEL STARTER,5100
2023,6,1003/0 FACE DRIVE,11600
2023,6,1004/0 PLATE SIDE,45936
2023,6,1005/0 GEAR STARTER CLUTCH,28800
2023,6,1007/0 STOPPER LEVER ASSY.,18000
2023,6,1010/0 ROTOR SENSOR,60000
2023,6,1012/0 GEAR STARTER CLUTCH,2000
2023,6,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2023,6,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2023,6,1014/0 GEAR COMP. STARTER DRIVEN,33120
2023,6,1015/0 GEAR STARTER CLUTCH,20540
2023,6,1017/0 CRANK SENSOR TARGET WHEEL,40000
2023,6,1020/0 SPROCKET STARTING,155256
2023,6,134/0 TRIPPING CAM,900
2023,6,162/0 VALVE SPRING DISC,8400
2023,6,256/1 CONTACT FINGER,70000
2023,6,337/4 HOLDER,19968
2023,6,487/0 PLATE VALVE INLET TS5,605
2023,6,488/0 PLATE VALVE DISC TS5,605
2023,6,490/0 PRESSURE PLATE 4.5MM,2000
2023,6,"499/F1 F DISCHARGE VALVE PLATE, 1W",4800
2023,6,"499/R1 R DISCHARGE VALVE PLATE, 1W",10800
2023,6,500/0 THRUST WASHER,5000
2023,6,503/0 TONGUE SPACER,39600
2023,6,505/0 COUPLING,2080
2023,6,529/F1 VALVE PLATE_F (1W),81600
2023,6,529/R1 VALVE PLATE_R (1W),81600
2023,6,531/0 SPROCKET CRANK SHAFT-4.38 THK,11873
2023,6,537/0 CAM SENSOR WHEEL,1440
2023,6,540/0 DISTANCE PLATE 1,800
2023,6,542/0 CLOSE LATCH SUB ASSEMBLY,368
2023,6,543/0 TRIGGER WHEEL,1050
2023,6,553/0 PLATE PRESSURE CLUTCH,1200
2023,6,558/0 LOCK WASHER BRG NUT,40320
2023,6,560/0 VALVE PLATE CR06,10000
2023,6,565/0 FACE  DRIVE,12000
2023,6,"572/0 GEAR COMP, STARTER CLUTCH",12400
2023,6,"578/0 LEVER,  REVERSE GEAR SHIFT",22800
2023,6,"579/0 BRACKET,  REVERSE GEAR SHIFT",22800
2023,6,589/0 SPROCKET,2400
2023,6,590/0 PAWL,60000
2023,6,591/0 PAWL GEAR SHIFT,90000
2023,6,592/0 WHEEL STARTER,3000
2023,6,593/0 GEAR STARTER CLUTCH,2060
2023,6,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",31320
2023,6,602/0 SPROCKET CAM SHAFT-4.52 THK,13050
2023,6,605/0 COVER OIL PUMP,9024
2023,6,606/0 WHEEL STARTER,300
2023,6,607/0 WHEEL  STARTER,36000
2023,6,614/0 SEGMENT,100000
2023,6,618/M PLATE SHIFT DRUM STOPPER,25280
2023,6,619/0 PLATE SHIFT DRUM STOPPER,51840
2023,6,760/0 RETAINER PLATE,800
2023,6,764/1 PRESSURE PLATE(R/G),1200
2023,6,813/2 LEVER SHIFT - 1,40000
2023,6,814/2 LEVER SHIFT - 2,81000
2023,6,816/1 PLATE SHIFT DRUM STOPPER,350700
2023,6,820/3 HOLDER CLUTCH,23400
2023,6,877/0 SPROCKET CAM,49200
2023,6,880/0 STOPR COMP.GR SHIFT DRUM,30000
2023,6,881/0 SPROCKET CAM,960
2023,6,884/1 RATCHET PLATE,48000
2023,6,890/ plate clutch with out Planish.(k1),80000
2023,6,890/0 plate clutch with Planish.(k1),144750
2023,6,893/0 STOPPER LEVER ASSY.,54500
2023,6,895/0 LEVER SHIFT 1.,48000
2023,6,896/0 JAW FINGER VERTICAL,160000
2023,6,909/M MASTER ARM GEAR SHIFTER,51000
2023,6,914/0 SPROCKET  CAM,14400
2023,6,914/H SPROCKET  CAM,62400
2023,6,915/0 SPROCKET STARTING,160800
2023,6,918/M SPROCKET,120
2023,6,919/M ASSLY REVERSE LEVER,15600
2023,6,921/0 PLATE,20000
2023,6,"923/0 ,KEY PACKING",120000
2023,6,924/1 SPROCKET CAM,479400
2023,6,925/0 SPROCKET,28800
2023,6,931/M SPROCKET CAM,20000
2023,6,935/0 STOPPER LEVER ASSY.,3000
2023,6,936/0 PLATE,22000
2023,6,937/0 SPACER WASHER,20000
2023,6,938/F PLATE VALVE FRONT 1W,7200
2023,6,938/R PLATE VALVE  REAR-1W,7200
2023,6,"941/0 Washer, 5th Sync Hub",34400
2023,6,"943/1 , STOPPER PLATE",2000
2023,6,945/0 STOPPER LEVER ASSY.,4800
2023,6,947/0 Stopper Comp Gear Shift Cam,18000
2023,6,950/0 LEVER SHIFT 1,8000
2023,6,951/0 LEVER SHIFT 2,6000
2023,6,952/0 PLATE CLUTCH,15750
2023,6,956/0 SPROCKET,18960
2023,6,958/0 STOPR COMP.GEAR SHIFT DRUM,22000
2023,6,959/0 EQUALIZER,30000
2023,6,EXP63 NABE,5000
2023,6,EXP64A NABE,5000
2023,7,037/A CONTACT FINGER,5000
2023,7,037/B CONTACT FINGER,44000
2023,7,1000/0 WHEEL STARTER,1740
2023,7,1003/0 FACE DRIVE,15000
2023,7,1004/0 PLATE SIDE,30492
2023,7,1005/0 GEAR STARTER CLUTCH,19200
2023,7,1007/0 STOPPER LEVER ASSY.,25500
2023,7,1010/0 ROTOR SENSOR,96000
2023,7,1012/0 GEAR STARTER CLUTCH,2600
2023,7,1013/F - F DISCHARGE VALVE PLATE 1W,6000
2023,7,1013/R - R DISCHARGE VALVE PLATE 1W,6000
2023,7,1014/0 GEAR COMP. STARTER DRIVEN,38880
2023,7,1015/0 GEAR STARTER CLUTCH,35240
2023,7,1017/0 CRANK SENSOR TARGET WHEEL,40000
2023,7,1020/0 SPROCKET STARTING,149784
2023,7,134/0 TRIPPING CAM,900
2023,7,162/0 VALVE SPRING DISC,8400
2023,7,256/1 CONTACT FINGER,48000
2023,7,337/4 HOLDER,14976
2023,7,487/0 PLATE VALVE INLET TS5,1500
2023,7,488/0 PLATE VALVE DISC TS5,1500
2023,7,490/0 PRESSURE PLATE 4.5MM,3000
2023,7,492/0 PRESSURE PLATE 6.5MM,8000
2023,7,"499/F1 F DISCHARGE VALVE PLATE, 1W",4800
2023,7,"499/R1 R DISCHARGE VALVE PLATE, 1W",4800
2023,7,500/0 THRUST WASHER,8000
2023,7,503/0 TONGUE SPACER,33000
2023,7,505/0 COUPLING,8112
2023,7,529/F1 VALVE PLATE_F (1W),81600
2023,7,529/R1 VALVE PLATE_R (1W),81600
2023,7,537/0 CAM SENSOR WHEEL,1440
2023,7,540/0 DISTANCE PLATE 1,800
2023,7,542/0 CLOSE LATCH SUB ASSEMBLY,433
2023,7,543/0 TRIGGER WHEEL,1140
2023,7,553/0 PLATE PRESSURE CLUTCH,4800
2023,7,558/0 LOCK WASHER BRG NUT,25200
2023,7,560/0 VALVE PLATE CR06,10000
2023,7,565/0 FACE  DRIVE,15200
2023,7,569/0  VALVE  PLATE,5000
2023,7,"572/0 GEAR COMP, STARTER CLUTCH",14400
2023,7,"578/0 LEVER,  REVERSE GEAR SHIFT",26400
2023,7,"579/0 BRACKET,  REVERSE GEAR SHIFT",26400
2023,7,589/0 SPROCKET,5160
2023,7,590/0 PAWL,60000
2023,7,591/0 PAWL GEAR SHIFT,90000
2023,7,592/0 WHEEL STARTER,2520
2023,7,593/0 GEAR STARTER CLUTCH,2340
2023,7,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",20520
2023,7,602/0 SPROCKET CAM SHAFT-4.52 THK,590
2023,7,605/0 COVER OIL PUMP,7864
2023,7,606/0 WHEEL STARTER,1260
2023,7,607/0 WHEEL  STARTER,45000
2023,7,614/0 SEGMENT,100000
2023,7,618/M PLATE SHIFT DRUM STOPPER,50240
2023,7,619/0 PLATE SHIFT DRUM STOPPER,41040
2023,7,760/0 RETAINER PLATE,1200
2023,7,762/0 PRESSURE PLATE,800
2023,7,764/1 PRESSURE PLATE(R/G),1600
2023,7,813/2 LEVER SHIFT - 1,30000
2023,7,814/2 LEVER SHIFT - 2,71000
2023,7,816/1 PLATE SHIFT DRUM STOPPER,349300
2023,7,820/3 HOLDER CLUTCH,23400
2023,7,877/0 SPROCKET CAM,45600
2023,7,880/0 STOPR COMP.GR SHIFT DRUM,35000
2023,7,881/0 SPROCKET CAM,960
2023,7,884/1 RATCHET PLATE,72000
2023,7,890/ plate clutch with out Planish.(k1),80000
2023,7,890/0 plate clutch with Planish.(k1),150000
2023,7,893/0 STOPPER LEVER ASSY.,59500
2023,7,895/0 LEVER SHIFT 1.,40000
2023,7,896/0 JAW FINGER VERTICAL,160000
2023,7,909/M MASTER ARM GEAR SHIFTER,51000
2023,7,914/0 SPROCKET  CAM,18000
2023,7,914/H SPROCKET  CAM,79200
2023,7,915/0 SPROCKET STARTING,160800
2023,7,918/M SPROCKET,1560
2023,7,919/M ASSLY REVERSE LEVER,16800
2023,7,920/0 LATCH,15000
2023,7,921/0 PLATE,30000
2023,7,"923/0 ,KEY PACKING",130000
2023,7,924/1 SPROCKET CAM,357300
2023,7,925/0 SPROCKET,27400
2023,7,931/M SPROCKET CAM,29000
2023,7,935/0 STOPPER LEVER ASSY.,1500
2023,7,936/0 PLATE,10000
2023,7,937/0 SPACER WASHER,20000
2023,7,938/F PLATE VALVE FRONT 1W,12800
2023,7,938/R PLATE VALVE  REAR-1W,12800
2023,7,"941/0 Washer, 5th Sync Hub",81600
2023,7,"943/1 , STOPPER PLATE",2000
2023,7,945/0 STOPPER LEVER ASSY.,3600
2023,7,947/0 Stopper Comp Gear Shift Cam,11000
2023,7,950/0 LEVER SHIFT 1,6600
2023,7,951/0 LEVER SHIFT 2,9200
2023,7,952/0 PLATE CLUTCH,27000
2023,7,956/0 SPROCKET,45600
2023,7,958/0 STOPR COMP.GEAR SHIFT DRUM,40000
2023,7,959/0 EQUALIZER,20000
2023,7,EXP63 NABE,5000
2023,8,037/A CONTACT FINGER,2500
2023,8,037/B CONTACT FINGER,50000
2023,8,1000/0 WHEEL STARTER,1840
2023,8,1003/0 FACE DRIVE,22000
2023,8,1004/0 PLATE SIDE,5148
2023,8,1005/0 GEAR STARTER CLUTCH,28272
2023,8,1007/0 STOPPER LEVER ASSY.,19500
2023,8,1010/0 ROTOR SENSOR,108000
2023,8,1012/0 GEAR STARTER CLUTCH,2600
2023,8,1013/F - F DISCHARGE VALVE PLATE 1W,6000
2023,8,1013/R - R DISCHARGE VALVE PLATE 1W,6000
2023,8,1014/0 GEAR COMP. STARTER DRIVEN,54720
2023,8,1015/0 GEAR STARTER CLUTCH,52200
2023,8,1017/0 CRANK SENSOR TARGET WHEEL,30000
2023,8,1020/0 SPROCKET STARTING,175392
2023,8,134/0 TRIPPING CAM,900
2023,8,162/0 VALVE SPRING DISC,5600
2023,8,256/1 CONTACT FINGER,60000
2023,8,337/4 HOLDER,29952
2023,8,487/0 PLATE VALVE INLET TS5,2370
2023,8,488/0 PLATE VALVE DISC TS5,2370
2023,8,490/0 PRESSURE PLATE 4.5MM,1000
2023,8,492/0 PRESSURE PLATE 6.5MM,4000
2023,8,"499/F1 F DISCHARGE VALVE PLATE, 1W",1200
2023,8,"499/R1 R DISCHARGE VALVE PLATE, 1W",1200
2023,8,500/0 THRUST WASHER,5000
2023,8,503/0 TONGUE SPACER,33000
2023,8,505/0 COUPLING,8112
2023,8,529/F1 VALVE PLATE_F (1W),84840
2023,8,529/R1 VALVE PLATE_R (1W),78120
2023,8,537/0 CAM SENSOR WHEEL,1104
2023,8,540/0 DISTANCE PLATE 1,2000
2023,8,542/0 CLOSE LATCH SUB ASSEMBLY,192
2023,8,543/0 TRIGGER WHEEL,2100
2023,8,553/0 PLATE PRESSURE CLUTCH,6420
2023,8,558/0 LOCK WASHER BRG NUT,20160
2023,8,560/0 VALVE PLATE CR06,8000
2023,8,565/0 FACE  DRIVE,12000
2023,8,"572/0 GEAR COMP, STARTER CLUTCH",14400
2023,8,"578/0 LEVER,  REVERSE GEAR SHIFT",24400
2023,8,"579/0 BRACKET,  REVERSE GEAR SHIFT",21240
2023,8,589/0 SPROCKET,3600
2023,8,590/0 PAWL,60000
2023,8,591/0 PAWL GEAR SHIFT,190000
2023,8,592/0 WHEEL STARTER,3180
2023,8,593/0 GEAR STARTER CLUTCH,720
2023,8,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",20520
2023,8,605/0 COVER OIL PUMP,6600
2023,8,606/0 WHEEL STARTER,900
2023,8,607/0 WHEEL  STARTER,39768
2023,8,614/0 SEGMENT,80000
2023,8,618/M PLATE SHIFT DRUM STOPPER,54400
2023,8,619/0 PLATE SHIFT DRUM STOPPER,74880
2023,8,760/0 RETAINER PLATE,800
2023,8,762/0 PRESSURE PLATE,2400
2023,8,813/2 LEVER SHIFT - 1,24000
2023,8,814/2 LEVER SHIFT - 2,46500
2023,8,816/1 PLATE SHIFT DRUM STOPPER,348600
2023,8,820/3 HOLDER CLUTCH,23400
2023,8,863/0 PLATE CLUTCH,15000
2023,8,877/0 SPROCKET CAM,39600
2023,8,880/0 STOPR COMP.GR SHIFT DRUM,26000
2023,8,881/0 SPROCKET CAM,960
2023,8,884/1 RATCHET PLATE,80000
2023,8,890/ plate clutch with out Planish.(k1),70000
2023,8,890/0 plate clutch with Planish.(k1),80000
2023,8,893/0 STOPPER LEVER ASSY.,52000
2023,8,895/0 LEVER SHIFT 1.,43000
2023,8,896/0 JAW FINGER VERTICAL,160000
2023,8,909/M MASTER ARM GEAR SHIFTER,46240
2023,8,914/0 SPROCKET  CAM,29880
2023,8,914/H SPROCKET  CAM,129600
2023,8,915/0 SPROCKET STARTING,192080
2023,8,918/M SPROCKET,960
2023,8,919/M ASSLY REVERSE LEVER,14480
2023,8,920/0 LATCH,9000
2023,8,921/0 PLATE,80000
2023,8,"923/0 ,KEY PACKING",140000
2023,8,924/1 SPROCKET CAM,450000
2023,8,925/0 SPROCKET,19680
2023,8,931/M SPROCKET CAM,31800
2023,8,935/0 STOPPER LEVER ASSY.,2000
2023,8,936/0 PLATE,29700
2023,8,937/0 SPACER WASHER,30000
2023,8,938/F PLATE VALVE FRONT 1W,12800
2023,8,938/R PLATE VALVE  REAR-1W,12960
2023,8,"941/0 Washer, 5th Sync Hub",60000
2023,8,"943/1 , STOPPER PLATE",800
2023,8,945/0 STOPPER LEVER ASSY.,2400
2023,8,947/0 Stopper Comp Gear Shift Cam,20000
2023,8,949/0 STOPPER LEVER ASSY.,1000
2023,8,950/0 LEVER SHIFT 1,10600
2023,8,951/0 LEVER SHIFT 2,9234
2023,8,952/0 PLATE CLUTCH,27000
2023,8,956/0 SPROCKET,26400
2023,8,958/0 STOPR COMP.GEAR SHIFT DRUM,64000
2023,8,959/0 EQUALIZER,33000
2023,8,EXP63 NABE,5000
2023,8,EXP64A NABE,5000
2023,9,037/A CONTACT FINGER,7000
2023,9,037/B CONTACT FINGER,48000
2023,9,1000/0 WHEEL STARTER,2640
2023,9,1003/0 FACE DRIVE,19000
2023,9,1004/0 PLATE SIDE,30492
2023,9,1005/0 GEAR STARTER CLUTCH,20352
2023,9,1007/0 STOPPER LEVER ASSY.,24500
2023,9,1010/0 ROTOR SENSOR,107040
2023,9,1012/0 GEAR STARTER CLUTCH,3040
2023,9,1013/F - F DISCHARGE VALVE PLATE 1W,6000
2023,9,1013/R - R DISCHARGE VALVE PLATE 1W,6000
2023,9,1014/0 GEAR COMP. STARTER DRIVEN,60480
2023,9,1015/0 GEAR STARTER CLUTCH,77880
2023,9,1017/0 CRANK SENSOR TARGET WHEEL,29680
2023,9,1020/0 SPROCKET STARTING,184896
2023,9,134/0 TRIPPING CAM,900
2023,9,162/0 VALVE SPRING DISC,6300
2023,9,256/1 CONTACT FINGER,70500
2023,9,337/4 HOLDER,29952
2023,9,487/0 PLATE VALVE INLET TS5,1500
2023,9,488/0 PLATE VALVE DISC TS5,1500
2023,9,490/0 PRESSURE PLATE 4.5MM,3000
2023,9,492/0 PRESSURE PLATE 6.5MM,11000
2023,9,500/0 THRUST WASHER,7000
2023,9,503/0 TONGUE SPACER,20680
2023,9,505/0 COUPLING,8112
2023,9,529/F1 VALVE PLATE_F (1W),79200
2023,9,529/R1 VALVE PLATE_R (1W),86400
2023,9,537/0 CAM SENSOR WHEEL,1696
2023,9,540/0 DISTANCE PLATE 1,800
2023,9,543/0 TRIGGER WHEEL,420
2023,9,553/0 PLATE PRESSURE CLUTCH,9810
2023,9,558/0 LOCK WASHER BRG NUT,25200
2023,9,565/0 FACE  DRIVE,20000
2023,9,569/0  VALVE  PLATE,7500
2023,9,"572/0 GEAR COMP, STARTER CLUTCH",9600
2023,9,"578/0 LEVER,  REVERSE GEAR SHIFT",22000
2023,9,"579/0 BRACKET,  REVERSE GEAR SHIFT",21360
2023,9,589/0 SPROCKET,840
2023,9,590/0 PAWL,60000
2023,9,591/0 PAWL GEAR SHIFT,122500
2023,9,592/0 WHEEL STARTER,2220
2023,9,593/0 GEAR STARTER CLUTCH,1440
2023,9,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",27144
2023,9,605/0 COVER OIL PUMP,8016
2023,9,606/0 WHEEL STARTER,1800
2023,9,607/0 WHEEL  STARTER,30000
2023,9,614/0 SEGMENT,60000
2023,9,618/M PLATE SHIFT DRUM STOPPER,51200
2023,9,619/0 PLATE SHIFT DRUM STOPPER,79920
2023,9,760/0 RETAINER PLATE,2800
2023,9,762/0 PRESSURE PLATE,2000
2023,9,764/1 PRESSURE PLATE(R/G),2800
2023,9,813/2 LEVER SHIFT - 1,25000
